func,target,clean_func
249996,0,249996
147116,0,147116
185335,0,185335
174978,0,174978
253965,0,253965
86249,0,86249
84365,0,84365
67566,0,67566
128685,0,128685
177705,0,177705
56989,0,56989
253767,0,253767
250079,0,250079
138061,0,138061
195675,0,195675
39651,0,39651
81725,0,81725
107318,0,107318
33013,0,33013
113771,0,113771
180898,0,180898
66444,0,66444
214797,0,214797
133989,0,133989
201505,0,201505
25024,0,25024
12690,1,12690
224001,0,224001
217697,0,217697
12132,1,12132
126617,0,126617
62195,0,62195
268806,0,268806
60107,0,60107
215867,0,215867
219041,0,219041
242316,0,242316
22389,0,22389
203982,0,203982
148555,0,148555
68233,0,68233
256463,0,256463
263514,0,263514
46103,0,46103
136539,0,136539
190614,0,190614
199501,0,199501
257356,0,257356
247820,0,247820
157632,0,157632
162772,0,162772
107493,0,107493
252505,0,252505
237335,0,237335
233629,0,233629
217035,0,217035
153291,0,153291
55514,0,55514
133067,0,133067
36985,0,36985
250197,0,250197
174508,0,174508
160009,0,160009
267073,0,267073
99670,0,99670
3307,1,3307
265229,0,265229
146304,0,146304
150146,0,150146
139992,0,139992
229691,0,229691
93050,0,93050
264394,0,264394
130130,0,130130
40114,0,40114
176368,0,176368
253401,0,253401
129131,0,129131
89961,0,89961
221945,0,221945
49791,0,49791
81236,0,81236
154646,0,154646
28114,0,28114
82487,0,82487
54007,0,54007
136359,0,136359
12718,1,12718
259662,0,259662
166273,0,166273
211972,0,211972
122371,0,122371
27499,0,27499
211404,0,211404
152169,0,152169
213468,0,213468
257972,0,257972
178331,0,178331
202172,0,202172
233477,0,233477
242784,0,242784
21749,0,21749
144004,0,144004
61493,0,61493
37408,0,37408
80570,0,80570
172748,0,172748
64706,0,64706
181180,0,181180
64854,0,64854
260249,0,260249
208377,0,208377
116452,0,116452
266049,0,266049
228416,0,228416
95707,0,95707
103687,0,103687
3598,1,3598
83542,0,83542
254950,0,254950
43069,0,43069
225756,0,225756
266778,0,266778
197458,0,197458
70422,0,70422
144354,0,144354
129678,0,129678
100514,0,100514
251578,0,251578
114327,0,114327
201796,0,201796
95517,0,95517
241375,0,241375
192050,0,192050
263444,0,263444
165389,0,165389
228005,0,228005
50592,0,50592
77830,0,77830
5843,1,5843
123829,0,123829
164838,0,164838
218422,0,218422
15735,1,15735
66751,0,66751
97918,0,97918
137285,0,137285
68475,0,68475
158093,0,158093
176637,0,176637
51138,0,51138
18316,0,18316
201655,0,201655
187677,0,187677
55540,0,55540
150654,0,150654
88259,0,88259
199678,0,199678
210461,0,210461
225273,0,225273
227020,0,227020
254535,0,254535
207842,0,207842
173701,0,173701
166575,0,166575
222275,0,222275
18352,0,18352
84357,0,84357
125998,0,125998
255775,0,255775
60388,0,60388
178778,0,178778
260053,0,260053
202574,0,202574
105457,0,105457
30376,0,30376
65358,0,65358
258204,0,258204
219557,0,219557
242094,0,242094
164604,0,164604
167342,0,167342
63564,0,63564
118977,0,118977
210758,0,210758
8134,1,8134
137177,0,137177
69475,0,69475
165874,0,165874
66583,0,66583
78644,0,78644
5074,1,5074
56601,0,56601
177299,0,177299
149547,0,149547
217348,0,217348
77087,0,77087
67146,0,67146
89777,0,89777
39918,0,39918
261310,0,261310
249990,0,249990
256355,0,256355
217879,0,217879
51460,0,51460
77453,0,77453
242050,0,242050
117549,0,117549
184696,0,184696
179768,0,179768
48811,0,48811
19098,0,19098
187595,0,187595
174188,0,174188
7067,1,7067
98661,0,98661
190924,0,190924
239248,0,239248
33716,0,33716
139101,0,139101
236178,0,236178
140079,0,140079
240549,0,240549
211543,0,211543
13170,1,13170
82181,0,82181
193881,0,193881
23131,0,23131
165299,0,165299
160674,0,160674
253641,0,253641
263805,0,263805
831,1,831
38087,0,38087
66973,0,66973
4039,1,4039
145632,0,145632
81755,0,81755
112759,0,112759
58281,0,58281
177576,0,177576
244791,0,244791
143609,0,143609
225082,0,225082
260863,0,260863
103075,0,103075
52793,0,52793
230701,0,230701
152004,0,152004
3651,1,3651
206470,0,206470
10265,0,10265
48860,0,48860
11813,1,11813
157866,0,157866
248714,0,248714
126624,0,126624
157343,0,157343
4689,1,4689
72177,0,72177
21053,0,21053
36161,0,36161
34442,0,34442
133104,0,133104
221725,0,221725
185322,0,185322
111156,0,111156
80697,0,80697
248448,0,248448
200533,0,200533
231484,0,231484
100397,0,100397
3340,1,3340
244423,0,244423
233259,0,233259
256480,0,256480
109966,0,109966
108692,0,108692
138664,0,138664
155548,0,155548
22915,0,22915
102775,0,102775
3625,1,3625
168414,0,168414
112900,0,112900
80847,0,80847
165805,0,165805
155493,0,155493
261795,0,261795
46954,0,46954
135489,0,135489
246936,0,246936
50563,0,50563
244398,0,244398
187560,0,187560
90326,0,90326
180621,0,180621
112828,0,112828
148706,0,148706
225591,0,225591
21015,0,21015
229751,0,229751
114205,0,114205
8903,1,8903
31824,0,31824
183928,0,183928
264822,0,264822
3760,1,3760
200365,0,200365
155943,0,155943
139280,0,139280
75967,0,75967
214846,0,214846
244537,0,244537
56010,0,56010
41353,0,41353
138829,0,138829
237805,0,237805
33151,0,33151
83366,0,83366
85385,0,85385
267984,0,267984
151657,0,151657
193363,0,193363
59009,0,59009
75772,0,75772
54159,0,54159
109684,0,109684
234772,0,234772
210140,0,210140
107412,0,107412
214013,0,214013
259741,0,259741
204159,0,204159
229301,0,229301
94106,0,94106
140184,0,140184
139879,0,139879
96560,0,96560
231707,0,231707
109256,0,109256
7412,1,7412
214682,0,214682
200054,0,200054
57221,0,57221
187185,0,187185
82449,0,82449
117020,0,117020
69055,0,69055
99724,0,99724
13024,1,13024
262435,0,262435
69339,0,69339
38801,0,38801
171061,0,171061
118722,0,118722
32711,0,32711
240648,0,240648
110078,0,110078
157358,0,157358
152789,0,152789
188027,0,188027
42978,0,42978
176154,0,176154
170152,0,170152
236740,0,236740
97237,0,97237
49593,0,49593
205970,0,205970
72141,0,72141
97740,0,97740
117821,0,117821
51230,0,51230
193060,0,193060
30537,0,30537
200303,0,200303
239732,0,239732
223253,0,223253
160085,0,160085
212085,0,212085
258048,0,258048
263786,0,263786
123317,0,123317
148368,0,148368
89113,0,89113
21419,0,21419
263500,0,263500
215651,0,215651
207862,0,207862
265451,0,265451
246325,0,246325
133212,0,133212
17740,0,17740
27510,0,27510
30770,0,30770
179390,0,179390
196123,0,196123
39703,0,39703
231694,0,231694
81742,0,81742
59580,0,59580
176714,0,176714
230741,0,230741
221985,0,221985
204729,0,204729
21678,0,21678
141183,0,141183
264469,0,264469
227375,0,227375
26087,0,26087
165735,0,165735
59924,0,59924
263628,0,263628
113085,0,113085
212072,0,212072
229185,0,229185
246377,0,246377
255023,0,255023
35418,0,35418
223339,0,223339
59075,0,59075
219422,0,219422
82320,0,82320
124515,0,124515
180179,0,180179
39052,0,39052
234556,0,234556
236008,0,236008
165283,0,165283
246213,0,246213
3069,0,3069
227083,0,227083
170925,0,170925
190998,0,190998
256433,0,256433
73891,0,73891
78493,0,78493
56654,0,56654
111390,0,111390
33846,0,33846
92954,0,92954
218098,0,218098
21709,0,21709
263404,0,263404
211985,0,211985
74413,0,74413
47012,0,47012
217158,0,217158
205521,0,205521
99902,0,99902
44624,0,44624
121566,0,121566
177119,0,177119
107459,0,107459
259124,0,259124
84585,0,84585
142261,0,142261
255851,0,255851
58965,0,58965
2846,0,2846
58876,0,58876
244690,0,244690
164998,0,164998
184548,0,184548
147086,0,147086
202034,0,202034
101973,0,101973
137978,0,137978
190855,0,190855
168973,0,168973
169843,0,169843
229306,0,229306
80962,0,80962
126648,0,126648
262609,0,262609
256854,0,256854
54060,0,54060
139997,0,139997
218985,0,218985
124622,0,124622
64406,0,64406
190019,0,190019
63503,0,63503
166104,0,166104
15090,1,15090
10827,1,10827
215729,0,215729
109313,0,109313
175738,0,175738
24308,0,24308
221255,0,221255
158125,0,158125
126822,0,126822
10316,1,10316
26351,0,26351
63499,0,63499
256427,0,256427
57441,0,57441
230473,0,230473
219230,0,219230
135886,0,135886
265419,0,265419
197628,0,197628
44938,0,44938
123023,0,123023
69683,0,69683
175226,0,175226
213945,0,213945
1247,1,1247
209078,0,209078
266713,0,266713
48791,0,48791
52021,0,52021
164991,0,164991
57659,0,57659
267430,0,267430
48311,0,48311
29691,0,29691
211650,0,211650
181292,0,181292
232963,0,232963
232922,0,232922
105309,0,105309
201293,0,201293
208100,0,208100
175395,0,175395
259051,0,259051
34667,0,34667
265478,0,265478
218196,0,218196
24765,0,24765
126208,0,126208
59520,0,59520
168656,0,168656
152975,0,152975
216749,0,216749
199934,0,199934
210175,0,210175
28664,0,28664
197430,0,197430
31156,0,31156
127443,0,127443
20398,0,20398
83696,0,83696
142934,0,142934
260244,0,260244
187702,0,187702
197029,0,197029
92399,0,92399
159761,0,159761
67555,0,67555
91399,0,91399
61970,0,61970
264904,0,264904
145625,0,145625
240727,0,240727
106053,0,106053
148361,0,148361
51501,0,51501
157551,0,157551
242467,0,242467
216061,0,216061
27007,0,27007
39241,0,39241
55004,0,55004
135518,0,135518
57742,0,57742
255880,0,255880
175669,0,175669
209988,0,209988
100994,0,100994
218851,0,218851
15371,1,15371
59993,0,59993
233395,0,233395
12133,1,12133
186373,0,186373
39844,0,39844
208088,0,208088
61914,0,61914
258880,0,258880
218274,0,218274
21627,0,21627
183884,0,183884
85636,0,85636
242487,0,242487
187448,0,187448
182587,0,182587
240521,0,240521
188485,0,188485
162170,0,162170
92559,0,92559
184010,0,184010
144726,0,144726
205599,0,205599
73585,0,73585
231777,0,231777
107769,0,107769
123994,0,123994
230115,0,230115
153227,0,153227
110592,0,110592
179468,0,179468
37397,0,37397
10086,1,10086
224211,0,224211
130701,0,130701
98060,0,98060
40212,0,40212
89300,0,89300
103911,0,103911
240148,0,240148
241152,0,241152
157702,0,157702
140048,0,140048
219169,0,219169
202203,0,202203
87079,0,87079
26433,0,26433
12839,1,12839
38525,0,38525
53859,0,53859
133503,0,133503
187997,0,187997
158047,0,158047
201855,0,201855
157396,0,157396
84135,0,84135
213753,0,213753
172215,0,172215
224314,0,224314
3212,1,3212
165519,0,165519
72022,0,72022
188799,0,188799
219389,0,219389
212035,0,212035
1443,1,1443
121549,0,121549
204196,0,204196
24143,0,24143
253362,0,253362
77405,0,77405
251639,0,251639
216840,0,216840
96073,0,96073
177090,0,177090
108330,0,108330
50904,0,50904
60034,0,60034
133599,0,133599
15892,1,15892
51078,0,51078
249979,0,249979
18507,0,18507
173145,0,173145
28500,0,28500
155620,0,155620
30086,0,30086
208395,0,208395
129735,0,129735
181898,0,181898
42806,0,42806
161128,0,161128
155728,0,155728
110787,0,110787
122525,0,122525
243017,0,243017
191044,0,191044
177136,0,177136
233244,0,233244
233660,0,233660
223218,0,223218
194694,0,194694
220157,0,220157
58652,0,58652
154730,0,154730
180822,0,180822
91423,0,91423
199549,0,199549
142179,0,142179
89817,0,89817
116479,0,116479
175908,0,175908
28819,0,28819
75121,0,75121
113982,0,113982
138769,0,138769
175283,0,175283
194158,0,194158
207938,0,207938
169954,0,169954
141964,0,141964
141154,0,141154
265786,0,265786
19187,0,19187
158264,0,158264
33381,0,33381
137170,0,137170
57570,0,57570
29415,0,29415
117369,0,117369
187612,0,187612
65004,0,65004
131649,0,131649
76357,0,76357
74468,0,74468
196526,0,196526
215281,0,215281
226058,0,226058
205659,0,205659
180838,0,180838
182262,0,182262
58367,0,58367
90713,0,90713
187328,0,187328
191801,0,191801
41317,0,41317
40813,0,40813
223053,0,223053
151323,0,151323
145135,0,145135
117253,0,117253
189527,0,189527
141100,0,141100
182673,0,182673
102964,0,102964
199853,0,199853
168511,0,168511
263053,0,263053
19465,0,19465
194447,0,194447
244337,0,244337
176359,0,176359
130714,0,130714
151092,0,151092
33928,0,33928
92891,0,92891
203442,0,203442
128349,0,128349
24408,0,24408
134800,0,134800
118033,0,118033
30622,0,30622
74642,0,74642
62092,0,62092
252215,0,252215
230326,0,230326
133024,0,133024
172962,0,172962
96646,0,96646
219921,0,219921
202571,0,202571
237901,0,237901
161787,0,161787
233493,0,233493
6100,1,6100
114659,0,114659
108485,0,108485
189627,0,189627
163912,0,163912
77252,0,77252
219544,0,219544
66634,0,66634
223727,0,223727
239346,0,239346
224215,0,224215
81992,0,81992
26536,0,26536
224837,0,224837
118224,0,118224
46821,0,46821
202631,0,202631
47317,0,47317
219564,0,219564
252621,0,252621
143941,0,143941
229709,0,229709
80239,0,80239
171371,0,171371
211672,0,211672
167248,0,167248
69270,0,69270
54887,0,54887
199024,0,199024
13605,1,13605
77907,0,77907
77127,0,77127
268120,0,268120
122568,0,122568
26647,0,26647
196413,0,196413
113676,0,113676
79649,0,79649
72448,0,72448
567,1,567
12369,1,12369
70286,0,70286
127659,0,127659
68484,0,68484
81031,0,81031
195833,0,195833
51120,0,51120
204964,0,204964
215798,0,215798
174256,0,174256
55542,0,55542
19685,0,19685
146215,0,146215
154990,0,154990
217047,0,217047
79628,0,79628
117190,0,117190
15018,1,15018
146831,0,146831
208309,0,208309
89528,0,89528
261891,0,261891
102205,0,102205
210149,0,210149
147325,0,147325
55586,0,55586
171541,0,171541
137137,0,137137
28890,0,28890
53518,0,53518
168367,0,168367
157313,0,157313
8028,1,8028
222280,0,222280
50384,0,50384
145081,0,145081
261746,0,261746
219644,0,219644
16022,1,16022
107015,0,107015
231308,0,231308
41485,0,41485
164145,0,164145
137131,0,137131
735,1,735
162694,0,162694
106413,0,106413
88705,0,88705
129621,0,129621
145361,0,145361
257887,0,257887
133145,0,133145
220449,0,220449
142019,0,142019
58372,0,58372
212869,0,212869
254152,0,254152
23275,0,23275
177683,0,177683
141398,0,141398
190355,0,190355
181714,0,181714
114515,0,114515
22629,0,22629
115009,0,115009
229231,0,229231
258624,0,258624
185115,0,185115
238180,0,238180
24205,0,24205
266955,0,266955
146887,0,146887
190866,0,190866
191970,0,191970
204192,0,204192
100464,0,100464
67889,0,67889
9804,1,9804
134809,0,134809
29908,0,29908
204679,0,204679
245334,0,245334
1632,1,1632
209905,0,209905
257507,0,257507
214535,0,214535
167311,0,167311
139674,0,139674
94639,0,94639
252842,0,252842
101855,0,101855
71459,0,71459
230366,0,230366
233118,0,233118
118547,0,118547
95702,0,95702
194304,0,194304
249231,0,249231
257401,0,257401
228795,0,228795
175071,0,175071
129427,0,129427
122860,0,122860
36292,0,36292
189581,0,189581
131958,0,131958
115245,0,115245
108775,0,108775
257353,0,257353
208086,0,208086
88281,0,88281
26544,0,26544
43777,0,43777
108909,0,108909
14779,1,14779
193120,0,193120
170837,0,170837
58897,0,58897
88802,0,88802
179251,0,179251
107928,0,107928
13360,1,13360
138932,0,138932
217322,0,217322
158646,0,158646
191165,0,191165
180142,0,180142
195048,0,195048
190930,0,190930
96021,0,96021
74516,0,74516
147749,0,147749
89072,0,89072
193751,0,193751
149807,0,149807
166954,0,166954
50246,0,50246
48781,0,48781
135492,0,135492
9444,1,9444
174007,0,174007
138917,0,138917
160289,0,160289
1587,1,1587
11569,1,11569
169245,0,169245
92472,0,92472
259856,0,259856
242744,0,242744
207057,0,207057
44457,0,44457
62802,0,62802
169705,0,169705
143504,0,143504
151755,0,151755
194872,0,194872
109488,0,109488
150953,0,150953
196316,0,196316
137309,0,137309
166493,0,166493
246841,0,246841
104307,0,104307
136203,0,136203
173827,0,173827
155938,0,155938
77080,0,77080
71061,0,71061
27943,0,27943
64192,0,64192
141315,0,141315
5603,1,5603
58328,0,58328
3438,1,3438
20505,0,20505
190366,0,190366
102162,0,102162
43739,0,43739
93893,0,93893
203407,0,203407
60447,0,60447
44345,0,44345
5645,1,5645
68269,0,68269
33109,0,33109
247990,0,247990
234010,0,234010
140427,0,140427
145036,0,145036
110233,0,110233
82308,0,82308
165657,0,165657
138362,0,138362
32910,0,32910
175594,0,175594
118432,0,118432
76329,0,76329
229706,0,229706
28248,0,28248
239763,0,239763
51116,0,51116
123911,0,123911
32448,0,32448
153604,0,153604
260978,0,260978
123186,0,123186
143488,0,143488
204208,0,204208
100800,0,100800
237923,0,237923
16355,0,16355
72213,0,72213
32111,0,32111
129287,0,129287
81987,0,81987
53520,0,53520
184913,0,184913
96271,0,96271
228893,0,228893
99722,0,99722
90644,0,90644
73589,0,73589
201742,0,201742
173804,0,173804
20104,0,20104
248068,0,248068
92342,0,92342
167930,0,167930
263796,0,263796
169065,0,169065
230073,0,230073
211594,0,211594
1315,1,1315
71229,0,71229
16536,0,16536
240349,0,240349
221943,0,221943
214738,0,214738
232111,0,232111
99041,0,99041
254121,0,254121
199563,0,199563
229095,0,229095
660,1,660
208861,0,208861
140069,0,140069
254037,0,254037
12622,1,12622
140002,0,140002
168595,0,168595
78234,0,78234
182767,0,182767
180232,0,180232
210266,0,210266
210442,0,210442
43420,0,43420
181233,0,181233
159942,0,159942
197916,0,197916
19791,0,19791
133676,0,133676
68561,0,68561
245533,0,245533
86208,0,86208
187783,0,187783
113064,0,113064
247571,0,247571
264345,0,264345
218092,0,218092
33954,0,33954
252247,0,252247
151243,0,151243
80391,0,80391
43819,0,43819
192248,0,192248
106663,0,106663
236997,0,236997
224696,0,224696
64326,0,64326
134815,0,134815
238155,0,238155
90977,0,90977
214510,0,214510
35822,0,35822
247110,0,247110
266957,0,266957
193124,0,193124
73442,0,73442
237777,0,237777
185254,0,185254
220075,0,220075
148309,0,148309
26354,0,26354
40421,0,40421
89218,0,89218
265019,0,265019
190474,0,190474
181019,0,181019
156323,0,156323
267844,0,267844
51542,0,51542
5987,1,5987
222075,0,222075
187634,0,187634
261980,0,261980
238407,0,238407
37348,0,37348
74996,0,74996
235339,0,235339
94397,0,94397
79558,0,79558
185758,0,185758
9622,1,9622
13576,1,13576
107934,0,107934
26824,0,26824
106266,0,106266
174131,0,174131
208032,0,208032
187183,0,187183
246701,0,246701
84986,0,84986
66310,0,66310
114883,0,114883
253426,0,253426
222389,0,222389
84547,0,84547
139351,0,139351
136431,0,136431
159120,0,159120
17586,0,17586
228561,0,228561
136072,0,136072
21306,0,21306
106822,0,106822
75563,0,75563
194012,0,194012
10255,1,10255
224120,0,224120
156429,0,156429
185729,0,185729
41245,0,41245
210792,0,210792
231685,0,231685
46004,0,46004
69199,0,69199
149386,0,149386
248570,0,248570
265319,0,265319
131260,0,131260
183704,0,183704
147606,0,147606
238952,0,238952
261797,0,261797
42346,0,42346
167185,0,167185
154962,0,154962
18880,0,18880
203307,0,203307
267593,0,267593
31772,0,31772
257252,0,257252
58271,0,58271
116950,0,116950
33770,0,33770
210612,0,210612
41189,0,41189
46204,0,46204
111010,0,111010
119892,0,119892
100156,0,100156
151270,0,151270
252317,0,252317
242650,0,242650
138225,0,138225
182686,0,182686
252877,0,252877
32054,0,32054
48743,0,48743
174948,0,174948
239648,0,239648
38609,0,38609
262370,0,262370
106405,0,106405
152766,0,152766
218236,0,218236
23243,0,23243
199844,0,199844
142003,0,142003
232527,0,232527
249628,0,249628
15180,1,15180
72034,0,72034
225820,0,225820
74945,0,74945
121788,0,121788
47974,0,47974
102208,0,102208
114619,0,114619
46135,0,46135
193296,0,193296
232593,0,232593
197850,0,197850
110699,0,110699
244679,0,244679
5299,1,5299
26476,0,26476
21699,0,21699
85613,0,85613
247143,0,247143
49532,0,49532
245285,0,245285
122105,0,122105
126015,0,126015
177616,0,177616
190441,0,190441
